id,state,museum,aircraft,aliases_before,aliases_after,description_before,description_after,had_description
7193,Texas,Texas Air and Space Museum,Douglas DC-3-C N34,msn 33359 | FAA flight-inspection and navigation-aid calibration aircraft | listed on the National Register of Historic Places | owned by the FAA and displayed on loan | relocated to Amarillo 2014,msn 33359,,FAA flight-inspection and navigation-aid calibration aircraft; listed on the National Register of Historic Places; owned by the FAA and displayed on loan; relocated to Amarillo 2014,False
7200,Texas,Texas Air and Space Museum,Erco 415,registration not established,,,registration not established,False
7199,Texas,Texas Air and Space Museum,Grumman F8F,Reno racer | registration not established,,,Reno racer; registration not established,False
7197,Texas,Texas Air and Space Museum,Grumman G-1159 N946NA,NASA 946 | Gulfstream II converted for astronaut training,NASA 946,,Gulfstream II converted for astronaut training,False
7202,Texas,Texas Air and Space Museum,Lockheed T-33-A,held offsite per the museum,,,held offsite per the museum,False
7194,Texas,Texas Air and Space Museum,North American P-51-D,serial not established,,,serial not established,False
7198,Texas,Texas Air and Space Museum,Yakovlev Yak-11,unlimited air racer | registration not established,,,unlimited air racer; registration not established,False
7195,Texas,Texas Air and Space Museum,de Havilland Canada C-7-A 63-9719,serial reported but low confidence,,,serial reported but low confidence,False
7385,Texas,Texas Military Forces Museum,Bell AH-1-G 68-15153,one source renders the serial 66-15153 which is inconsistent with the AH-1G block,,,one source renders the serial 66-15153 which is inconsistent with the AH-1G block,False
7386,Texas,Texas Military Forces Museum,Bell OH-58,marked 0-20486 which is a buzz-number style rendering and not a valid serial as written,,,marked 0-20486 which is a buzz-number style rendering and not a valid serial as written,False
7384,Texas,Texas Military Forces Museum,Bell UH-1-M 68-16189,variant disputed between UH-1H and UH-1M,,,variant disputed between UH-1H and UH-1M,False
7389,Texas,Texas Military Forces Museum,General Dynamics F-16-C 84-1393,pylon-mounted | marked EF for the 147th Fighter Wing,,,pylon-mounted; marked EF for the 147th Fighter Wing,False
7390,Texas,Texas Military Forces Museum,McDonnell F-4-C 64-0712,pylon-mounted,,,pylon-mounted,False
7391,Texas,Texas Military Forces Museum,North American F-86-D 52-3770,Texas ANG markings | displayed at the Austin Air National Guard headquarters portion of the site,,,Texas ANG markings; displayed at the Austin Air National Guard headquarters portion of the site,False
7395,Texas,Texas Military Forces Museum,Piper L-21,serial not established,,,serial not established,False
7394,Texas,Texas Military Forces Museum,Piper L-4,second example | serial not established,,,second example; serial not established,False
7392,Texas,Texas Military Forces Museum,Republic F-84 49-2285,painted as FS-189 which is not its identity,,,painted as FS-189 which is not its identity,False
7388,Texas,Texas Military Forces Museum,Sikorsky H-34 71726,claimed to be an ex-Army One aircraft for President Kennedy and later Texas National Guard for President Johnson | provenance needs verification,,,claimed to be an ex-Army One aircraft for President Kennedy and later Texas National Guard for President Johnson; provenance needs verification,False
7468,Texas,Texas Panhandle War Memorial,Bell UH-1-H 68-16179,placed on display 30 October 2016 | kept under a protective cover,,,placed on display 30 October 2016; kept under a protective cover,False
7467,Texas,Texas Panhandle War Memorial,North American F-100-D 56-3046,F-100D-70-NA | converted to QF-100D full-scale aerial target 1989 and flown as QF365 | restored 2007-08 and pylon-mounted,F-100D-70-NA,,converted to QF-100D full-scale aerial target 1989 and flown as QF365; restored 2007-08 and pylon-mounted,False
7427,Texas,USAF Airman Heritage Museum,Beechcraft UC-45-J 29637,SNB-2 | ex-SNB-2 | US Navy BuNo,SNB-2,,ex-SNB-2; US Navy BuNo,False
7402,Texas,USAF Airman Heritage Museum,Bell RP-63-G 45-57295,manned target aircraft variant,,,manned target aircraft variant,False
7396,Texas,USAF Airman Heritage Museum,Boeing B-17-G 44-83512,parade ground airpark,,,parade ground airpark,False
7397,Texas,USAF Airman Heritage Museum,Boeing B-29-A 44-62220,parade ground airpark,,,parade ground airpark,False
7398,Texas,USAF Airman Heritage Museum,Boeing B-52-D 55-0068,moved from the former Southeast Asia Airpark in 2020,,,moved from the former Southeast Asia Airpark in 2020,False
7423,Texas,USAF Airman Heritage Museum,Convair T-29-B 51-5172,gate guard,,,gate guard,False
7418,Texas,USAF Airman Heritage Museum,Douglas B-26-C 44-35918,marked 44-34287 which is not its serial,,,marked 44-34287 which is not its serial,False
7406,Texas,USAF Airman Heritage Museum,Douglas B-66-D 55-0390,WB-66D weather reconnaissance | moved from the Southeast Asia Airpark in 2020,,,WB-66D weather reconnaissance; moved from the Southeast Asia Airpark in 2020,False
7422,Texas,USAF Airman Heritage Museum,Douglas C-118-A 51-17640,VC-118A | often conflated with instructional C-118B 131600,VC-118A,,often conflated with instructional C-118B 131600,False
7420,Texas,USAF Airman Heritage Museum,Fairchild C-123-K 54-0668,often listed as a C-123B,,,often listed as a C-123B,False
7405,Texas,USAF Airman Heritage Museum,Lockheed EC-121-S 54-0155,often listed as a C-121C,,,often listed as a C-121C,False
7430,Texas,USAF Airman Heritage Museum,Lockheed P-38-L,full-scale replica painted as 43-78538 | no such airframe identity is present,,,full-scale replica painted as 43-78538; no such airframe identity is present,False
7409,Texas,USAF Airman Heritage Museum,Martin RB-57-A 52-1482,marked BA-482 | moved from the Southeast Asia Airpark in 2020,marked BA-482,,moved from the Southeast Asia Airpark in 2020,False
7415,Texas,USAF Airman Heritage Museum,McDonnell Douglas C-9-A 71-0878,gate guard,,,gate guard,False
7404,Texas,USAF Airman Heritage Museum,McDonnell F-4-B 149421,marked 49-421 | built as F4H-1 and redesignated F-4B,marked 49-421,,built as F4H-1 and redesignated F-4B,False
7417,Texas,USAF Airman Heritage Museum,North American B-25-J 44-29835,marked 435103 which is a marking not its serial and has led to it being catalogued as a B-25H,,,marked 435103 which is a marking not its serial and has led to it being catalogued as a B-25H,False
7410,Texas,USAF Airman Heritage Museum,North American F-100-A 52-5759,moved from the Southeast Asia Airpark in 2020,,,moved from the Southeast Asia Airpark in 2020,False
7411,Texas,USAF Airman Heritage Museum,North American F-86-A 47-0605,marked FU-605 | built as a P-86A,marked FU-605,,built as a P-86A,False
7399,Texas,USAF Airman Heritage Museum,North American P-82-E 46-0262,marked 46-0297 which is not its serial,,,marked 46-0297 which is not its serial,False
7426,Texas,USAF Airman Heritage Museum,North American SNJ-5 51584,marked 93477 | US Navy BuNo | often listed as an SNJ-4,marked 93477,,US Navy BuNo; often listed as an SNJ-4,False
7416,Texas,USAF Airman Heritage Museum,Northrop F-5-B 73-1630,marked 31630 | a non-flying static structural test frame rather than a flyable F-5E as often listed,marked 31630,,a non-flying static structural test frame rather than a flyable F-5E as often listed,False
7407,Texas,USAF Airman Heritage Museum,Republic F-105-D 62-4387,moved from the Southeast Asia Airpark in 2020,,,moved from the Southeast Asia Airpark in 2020,False
7428,Texas,USAF Airman Heritage Museum,Republic F-84-F 52-8889,marked 26718 which is not its serial,,,marked 26718 which is not its serial,False
7408,Texas,USAF Airman Heritage Museum,Republic JF-105-B 54-0105,c/n JF-1 | marked FH-105 | a genuine pre-production prototype,c/n JF-1 | marked FH-105,,a genuine pre-production prototype,False
7400,Texas,USAF Airman Heritage Museum,Republic P-47-N 44-89348,marked 226418 which is not its serial,,,marked 226418 which is not its serial,False
7251,Texas,USS Lexington Museum on the Bay,Beechcraft T-34-B 140936,c/n BG-270 | N7035P | ex-N7035P | NNAM loan,c/n BG-270 | N7035P,,ex-N7035P; NNAM loan,False
7264,Texas,USS Lexington Museum on the Bay,Bell AH-1-P 77-22754,c/n 22092 | TAH-1P | N4144 | ex-N4144 | widely mispublished as AH-1S 76-22574 which is not a valid serial | code 601,c/n 22092 | TAH-1P | N4144,,ex-N4144; widely mispublished as AH-1S 76-22574 which is not a valid serial; code 601,False
7257,Texas,USS Lexington Museum on the Bay,Douglas A-3-B 138944,KA-3B | c/n 10805 | displayed in VAQ-34 EA-3B markings though the airframe is a KA-3B,KA-3B | c/n 10805,,displayed in VAQ-34 EA-3B markings though the airframe is a KA-3B,False
7255,Texas,USS Lexington Museum on the Bay,Douglas A-4-B 142675,c/n 11737 | pole-mounted at the museum entrance | painted as Blue Angels number 1 though no A-4B served with the team in this identity,c/n 11737,,pole-mounted at the museum entrance; painted as Blue Angels number 1 though no A-4B served with the team in this identity,False
7254,Texas,USS Lexington Museum on the Bay,Douglas A-4-B 142929,c/n 11991 | wears AH-300 squadron markings | NNAM loan,c/n 11991,,wears AH-300 squadron markings; NNAM loan,False
7246,Texas,USS Lexington Museum on the Bay,Douglas SBD-3 06694,c/n 1509 | on loan from the National Naval Aviation Museum | hangar deck,c/n 1509,,on loan from the National Naval Aviation Museum; hangar deck,False
7256,Texas,USS Lexington Museum on the Bay,Douglas TA-4-J 158722,NNAM loan,,,NNAM loan,False
7259,Texas,USS Lexington Museum on the Bay,Grumman A-6-E 158532,c/n I-515 | NK-500 | wears NK-500 | NNAM loan,c/n I-515 | NK-500,,wears NK-500; NNAM loan,False
7260,Texas,USS Lexington Museum on the Bay,Grumman F-14-A 160694,the Top Gun film aircraft | currently in VF-84 Jolly Rogers markings it did not wear operationally | NNAM loan,,,the Top Gun film aircraft; currently in VF-84 Jolly Rogers markings it did not wear operationally; NNAM loan,False
7253,Texas,USS Lexington Museum on the Bay,Grumman F9F-8T 147276,TF-9J | NNAM loan,TF-9J,,NNAM loan,False
7247,Texas,USS Lexington Museum on the Bay,Grumman TBM-3E 53804,N9710Z | ex-N9710Z | ex-Royal Canadian Navy Avenger AS.3M | NNAM loan,N9710Z,,ex-N9710Z; ex-Royal Canadian Navy Avenger AS.3M; NNAM loan,False
7263,Texas,USS Lexington Museum on the Bay,McDonnell Douglas F/A-18-A 161942,c/n 149 | in Blue Angels markings though not a Blue Angels airframe | NNAM loan,c/n 149,,in Blue Angels markings though not a Blue Angels airframe; NNAM loan,False
7258,Texas,USS Lexington Museum on the Bay,McDonnell F-4-A 145315,c/n 16 | F4H-1F | the 16th Phantom built | NNAM loan,c/n 16 | F4H-1F,,the 16th Phantom built; NNAM loan,False
7252,Texas,USS Lexington Museum on the Bay,McDonnell F2H-2 125052,NNAM loan,,,NNAM loan,False
7248,Texas,USS Lexington Museum on the Bay,Naval Aircraft Factory N3N-3 02959,N6358T | ex-N6358T | last FAA registrant was the National Museum of Naval Aviation | code 703,N6358T,,ex-N6358T; last FAA registrant was the National Museum of Naval Aviation; code 703,False
7262,Texas,USS Lexington Museum on the Bay,North American Rockwell T-2-C 158898,NNAM loan,,,NNAM loan,False
7249,Texas,USS Lexington Museum on the Bay,North American SNJ-5 52020,N8211E | ex-N8211E | NNAM loan,N8211E,,ex-N8211E; NNAM loan,False
7250,Texas,USS Lexington Museum on the Bay,North American T-28-B 138271,NNAM loan,,,NNAM loan,False
7261,Texas,USS Lexington Museum on the Bay,Vought A-7-B 154548,c/n B188 | code 412 | NNAM loan,c/n B188,,code 412; NNAM loan,False
7433,Texas,VFW Post 1309,Bell UH-1-V 68-15492,built as a UH-1H and converted to UH-1V aeromedical configuration,,,built as a UH-1H and converted to UH-1V aeromedical configuration,False
7458,Texas,VFW Post 3377,McDonnell Douglas F-4-C 64-0791,F-4C-23-MC | c/n 1104 | converted to EF-4C Wild Weasel 1971 | flew with the 558th TFS | on display since May 1996,F-4C-23-MC | c/n 1104,,converted to EF-4C Wild Weasel 1971; flew with the 558th TFS; on display since May 1996,False
7463,Texas,Vietnam Memorial of Big Spring,Bell AH-1-S 68-15054,built as AH-1G-BF and accepted February 1969 | two Vietnam tours | converted to AH-1S-BF,,,built as AH-1G-BF and accepted February 1969; two Vietnam tours; converted to AH-1S-BF,False
7464,Texas,Vietnam Memorial of Big Spring,Bell UH-1-H 66-1078,c/n 5561 | displayed in MEDEVAC markings,c/n 5561,,displayed in MEDEVAC markings,False
7465,Texas,Vietnam Memorial of Big Spring,McDonnell F-4-E 66-0368,F-4E-33-MC | converted to GF-4E at Sheppard AFB | NMUSAF loan to the City of Big Spring,F-4E-33-MC,,converted to GF-4E at Sheppard AFB; NMUSAF loan to the City of Big Spring,False
7456,Texas,Vietnam Veterans of Lavaca County Memorial,Bell AH-1-F 67-15470,c/n 20134 | built as AH-1G | converted to AH-1S 1982 and AH-1F 1985 | acquired by VVA Chapter 854 in August 2004,c/n 20134,,built as AH-1G; converted to AH-1S 1982 and AH-1F 1985; acquired by VVA Chapter 854 in August 2004,False
7265,Texas,Vintage Flying Museum,Beechcraft 18-E18S N13JC,s/n BA-31 | the museum's flagship and its only FAA-registered asset | previously owned by Jackie Cochran and by Merv Griffin | over 12000 volunteer hours,s/n BA-31,,the museum's flagship and its only FAA-registered asset; previously owned by Jackie Cochran and by Merv Griffin; over 12000 volunteer hours,False
7276,Texas,Vintage Flying Museum,Boeing-Stearman PT-17 N450HS,s/n 75-3876 | wears RCAF FJ826 which is not its serial | privately owned,s/n 75-3876,,wears RCAF FJ826 which is not its serial; privately owned,False
7273,Texas,Vintage Flying Museum,Canadair T-33-Mk.3 133165,N165KK | CT-133 | ex-RCAF | the FAA owner field is blank so the registration may have lapsed,N165KK | CT-133,,ex-RCAF; the FAA owner field is blank so the registration may have lapsed,False
7277,Texas,Vintage Flying Museum,Culver Cadet-LFA N37819,s/n 330 | privately owned | a photo log records s/n 274 for the museum's Cadet which may indicate a different airframe,s/n 330,,privately owned; a photo log records s/n 274 for the museum's Cadet which may indicate a different airframe,False
7267,Texas,Vintage Flying Museum,Douglas A-26-B 43-7140,N240P | CAF-owned and based here with the CAF Invader Squadron | returned to the airshow circuit in late 2025,N240P,,CAF-owned and based here with the CAF Invader Squadron; returned to the airshow circuit in late 2025,False
7266,Texas,Vintage Flying Museum,Douglas A-26-K 64-17679,N4988N | B-26K Counter Invader | privately owned | landing gear collapse September 2022 and return to flight planned for 2028,N4988N | B-26K Counter Invader,,privately owned; landing gear collapse September 2022 and return to flight planned for 2028,False
